,track_id,track_name,track_uri,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1172,6eA1fv9WkhSDvWfxpL3lti,Conquering Lion,spotify:track:6eA1fv9WkhSDvWfxpL3lti,"One Love, One Heart",0.854,0.453,6,-12.82,0,0.0734,0.0299,0.0,0.157,0.816,132.212,audio_features,6eA1fv9WkhSDvWfxpL3lti,spotify:track:6eA1fv9WkhSDvWfxpL3lti,https://api.spotify.com/v1/tracks/6eA1fv9WkhSDvWfxpL3lti,https://api.spotify.com/v1/audio-analysis/6eA1fv9WkhSDvWfxpL3lti,201267,4
1173,0obDVx1pIVBPWSGvtJDs8G,Deliver Me From My Enemies,spotify:track:0obDVx1pIVBPWSGvtJDs8G,"One Love, One Heart",0.807,0.433,8,-12.178,0,0.139,0.376,1.03e-05,0.122,0.961,136.773,audio_features,0obDVx1pIVBPWSGvtJDs8G,spotify:track:0obDVx1pIVBPWSGvtJDs8G,https://api.spotify.com/v1/tracks/0obDVx1pIVBPWSGvtJDs8G,https://api.spotify.com/v1/audio-analysis/0obDVx1pIVBPWSGvtJDs8G,171333,4
1174,4f1GpbYe1TAYTS6NJkhr4Y,Rude Boy,spotify:track:4f1GpbYe1TAYTS6NJkhr4Y,Dub Massive Vol. 1,0.717,0.427,7,-11.129,1,0.106,9.74e-05,0.922,0.0754,0.773,150.257,audio_features,4f1GpbYe1TAYTS6NJkhr4Y,spotify:track:4f1GpbYe1TAYTS6NJkhr4Y,https://api.spotify.com/v1/tracks/4f1GpbYe1TAYTS6NJkhr4Y,https://api.spotify.com/v1/audio-analysis/4f1GpbYe1TAYTS6NJkhr4Y,218906,4
1175,1ebM0eowRI2EeOp7fNxQoI,Conspiracy On Neptune,spotify:track:1ebM0eowRI2EeOp7fNxQoI,Destroys The Invaders,0.793,0.449,2,-11.144,1,0.114,0.0015,0.861,0.115,0.952,149.406,audio_features,1ebM0eowRI2EeOp7fNxQoI,spotify:track:1ebM0eowRI2EeOp7fNxQoI,https://api.spotify.com/v1/tracks/1ebM0eowRI2EeOp7fNxQoI,https://api.spotify.com/v1/audio-analysis/1ebM0eowRI2EeOp7fNxQoI,256520,4
1176,1T6gCAv1VdQKSqi9ll8ORo,Black Woman,spotify:track:1T6gCAv1VdQKSqi9ll8ORo,Black Woman,0.82,0.422,6,-13.393,0,0.352,0.141,0.148,0.118,0.873,121.808,audio_features,1T6gCAv1VdQKSqi9ll8ORo,spotify:track:1T6gCAv1VdQKSqi9ll8ORo,https://api.spotify.com/v1/tracks/1T6gCAv1VdQKSqi9ll8ORo,https://api.spotify.com/v1/audio-analysis/1T6gCAv1VdQKSqi9ll8ORo,233440,4
1177,4ZPJ0MpiHadY206ToLM1KG,King Of Kings,spotify:track:4ZPJ0MpiHadY206ToLM1KG,Sing Our Own Song,0.663,0.463,2,-10.742,1,0.0323,0.367,0.000248,0.108,0.682,97.984,audio_features,4ZPJ0MpiHadY206ToLM1KG,spotify:track:4ZPJ0MpiHadY206ToLM1KG,https://api.spotify.com/v1/tracks/4ZPJ0MpiHadY206ToLM1KG,https://api.spotify.com/v1/audio-analysis/4ZPJ0MpiHadY206ToLM1KG,318747,4
1178,0Dqao6FoNVAv0UOllI0b0d,Peace in Your Mind (Peace of Mind),spotify:track:0Dqao6FoNVAv0UOllI0b0d,"Young, Gifted & Black",0.607,0.475,8,-9.248,1,0.0361,0.65,0.000655,0.141,0.882,100.534,audio_features,0Dqao6FoNVAv0UOllI0b0d,spotify:track:0Dqao6FoNVAv0UOllI0b0d,https://api.spotify.com/v1/tracks/0Dqao6FoNVAv0UOllI0b0d,https://api.spotify.com/v1/audio-analysis/0Dqao6FoNVAv0UOllI0b0d,146280,4
1179,2OW7O0i5KH33BUiDod0gve,Life,spotify:track:2OW7O0i5KH33BUiDod0gve,Pied Piper - The Best of Bob & Marcia,0.796,0.526,11,-10.325,0,0.369,0.597,2.12e-06,0.076,0.905,150.439,audio_features,2OW7O0i5KH33BUiDod0gve,spotify:track:2OW7O0i5KH33BUiDod0gve,https://api.spotify.com/v1/tracks/2OW7O0i5KH33BUiDod0gve,https://api.spotify.com/v1/audio-analysis/2OW7O0i5KH33BUiDod0gve,222440,4
1180,2KnpVIbSPdfFt1AKVPJ6nW,My Mind,spotify:track:2KnpVIbSPdfFt1AKVPJ6nW,Africa Must Be Free By 1983,0.818,0.418,4,-9.336,0,0.2,0.0321,1.56e-05,0.0736,0.609,148.588,audio_features,2KnpVIbSPdfFt1AKVPJ6nW,spotify:track:2KnpVIbSPdfFt1AKVPJ6nW,https://api.spotify.com/v1/tracks/2KnpVIbSPdfFt1AKVPJ6nW,https://api.spotify.com/v1/audio-analysis/2KnpVIbSPdfFt1AKVPJ6nW,216280,4
1181,3LEre9p18tm6orlPSupVgD,Africa Must Be Free By 1983,spotify:track:3LEre9p18tm6orlPSupVgD,Africa Must Be Free By 1983,0.759,0.402,8,-11.008,1,0.235,0.0159,1.38e-05,0.13,0.632,75.071,audio_features,3LEre9p18tm6orlPSupVgD,spotify:track:3LEre9p18tm6orlPSupVgD,https://api.spotify.com/v1/tracks/3LEre9p18tm6orlPSupVgD,https://api.spotify.com/v1/audio-analysis/3LEre9p18tm6orlPSupVgD,148427,4
