,track_name,artist,album,release_date,explicit,track_id,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
130,Control,DJ Fresh,Control,2019-11-08,False,7mgLbRACh8kFykGFx4y7tl,spotify:track:7mgLbRACh8kFykGFx4y7tl,0.427,0.922,11,-1.56,0,0.137,0.00537,0.00068,0.184,0.401,177.075,audio_features,7mgLbRACh8kFykGFx4y7tl,spotify:track:7mgLbRACh8kFykGFx4y7tl,https://api.spotify.com/v1/tracks/7mgLbRACh8kFykGFx4y7tl,https://api.spotify.com/v1/audio-analysis/7mgLbRACh8kFykGFx4y7tl,210169,4
131,Feel This Good,Polygon,Feel This Good,2019-11-13,False,6kqjy4FPMdkMtRMqJJ8AxN,spotify:track:6kqjy4FPMdkMtRMqJJ8AxN,0.434,0.901,5,-3.594,0,0.0315,0.000735,0.0173,0.101,0.173,173.874,audio_features,6kqjy4FPMdkMtRMqJJ8AxN,spotify:track:6kqjy4FPMdkMtRMqJJ8AxN,https://api.spotify.com/v1/tracks/6kqjy4FPMdkMtRMqJJ8AxN,https://api.spotify.com/v1/audio-analysis/6kqjy4FPMdkMtRMqJJ8AxN,316522,4
132,Full Send,1991,Full Send [UKF10],2019-10-11,False,1bKLxdg9QOkwcOy3PYv7Fk,spotify:track:1bKLxdg9QOkwcOy3PYv7Fk,0.514,0.956,5,-0.846,0,0.0297,0.0363,0.0759,0.123,0.489,173.955,audio_features,1bKLxdg9QOkwcOy3PYv7Fk,spotify:track:1bKLxdg9QOkwcOy3PYv7Fk,https://api.spotify.com/v1/tracks/1bKLxdg9QOkwcOy3PYv7Fk,https://api.spotify.com/v1/audio-analysis/1bKLxdg9QOkwcOy3PYv7Fk,229138,4
133,Horizon,Distress Signal,Horizon,2019-10-11,False,7EEvHg7g1rJ4xVW3wqbvBD,spotify:track:7EEvHg7g1rJ4xVW3wqbvBD,0.527,0.888,1,-2.707,1,0.0805,0.00195,0.91,0.111,0.0384,174.974,audio_features,7EEvHg7g1rJ4xVW3wqbvBD,spotify:track:7EEvHg7g1rJ4xVW3wqbvBD,https://api.spotify.com/v1/tracks/7EEvHg7g1rJ4xVW3wqbvBD,https://api.spotify.com/v1/audio-analysis/7EEvHg7g1rJ4xVW3wqbvBD,230243,4
134,Sinking,Enei,Sinking EP,2019-12-16,False,7FQpAFyAyYaQV3cVJ2Ce0x,spotify:track:7FQpAFyAyYaQV3cVJ2Ce0x,0.505,0.891,5,-3.025,0,0.166,0.00388,0.715,0.13,0.269,174.032,audio_features,7FQpAFyAyYaQV3cVJ2Ce0x,spotify:track:7FQpAFyAyYaQV3cVJ2Ce0x,https://api.spotify.com/v1/tracks/7FQpAFyAyYaQV3cVJ2Ce0x,https://api.spotify.com/v1/audio-analysis/7FQpAFyAyYaQV3cVJ2Ce0x,341104,4
135,Machina,Wilkinson,Machina [UKF10],2019-10-25,False,4yRf28RTE920rNFkx4upln,spotify:track:4yRf28RTE920rNFkx4upln,0.387,0.851,8,-2.642,0,0.0377,0.00137,0.804,0.104,0.0525,173.995,audio_features,4yRf28RTE920rNFkx4upln,spotify:track:4yRf28RTE920rNFkx4upln,https://api.spotify.com/v1/tracks/4yRf28RTE920rNFkx4upln,https://api.spotify.com/v1/audio-analysis/4yRf28RTE920rNFkx4upln,246925,4
136,Levitate Your Mind,Degs,Levitate Your Mind,2020-01-10,False,2q7kfK2s7o9L6UXY857PDc,spotify:track:2q7kfK2s7o9L6UXY857PDc,0.623,0.909,10,-3.847,0,0.0839,0.0135,0.00405,0.0829,0.668,171.981,audio_features,2q7kfK2s7o9L6UXY857PDc,spotify:track:2q7kfK2s7o9L6UXY857PDc,https://api.spotify.com/v1/tracks/2q7kfK2s7o9L6UXY857PDc,https://api.spotify.com/v1/audio-analysis/2q7kfK2s7o9L6UXY857PDc,251210,4
137,Sunrise,Bru-C,Sunrise,2019-11-15,False,6OEWZxcGDHxFAanpfzBDrQ,spotify:track:6OEWZxcGDHxFAanpfzBDrQ,0.57,0.884,8,-2.701,1,0.0542,0.0099,0.000212,0.0993,0.178,174.035,audio_features,6OEWZxcGDHxFAanpfzBDrQ,spotify:track:6OEWZxcGDHxFAanpfzBDrQ,https://api.spotify.com/v1/tracks/6OEWZxcGDHxFAanpfzBDrQ,https://api.spotify.com/v1/audio-analysis/6OEWZxcGDHxFAanpfzBDrQ,273500,4
138,Your Love,Friction,Your Love,2019-09-20,False,0OyM0Z2wdidouJdqQKT4e7,spotify:track:0OyM0Z2wdidouJdqQKT4e7,0.588,0.896,1,-1.779,1,0.0525,0.00152,0.00159,0.072,0.112,174.046,audio_features,0OyM0Z2wdidouJdqQKT4e7,spotify:track:0OyM0Z2wdidouJdqQKT4e7,https://api.spotify.com/v1/tracks/0OyM0Z2wdidouJdqQKT4e7,https://api.spotify.com/v1/audio-analysis/0OyM0Z2wdidouJdqQKT4e7,250264,4
139,Give You Up,Koven,Give You Up / Followers,2019-12-10,False,2AM9WtRMloKC0k4dl4Uvg7,spotify:track:2AM9WtRMloKC0k4dl4Uvg7,0.488,0.876,2,-3.191,1,0.186,0.00242,3.45e-05,0.295,0.0586,174.039,audio_features,2AM9WtRMloKC0k4dl4Uvg7,spotify:track:2AM9WtRMloKC0k4dl4Uvg7,https://api.spotify.com/v1/tracks/2AM9WtRMloKC0k4dl4Uvg7,https://api.spotify.com/v1/audio-analysis/2AM9WtRMloKC0k4dl4Uvg7,192414,4
140,Vapour Trails,Cyantific,UKF10 - Ten Years Of UKF,2019-11-29,False,4AbdNwvnyUKTUqAJke3FrX,spotify:track:4AbdNwvnyUKTUqAJke3FrX,0.421,0.875,5,-3.455,0,0.0367,0.000835,0.701,0.164,0.0392,174.013,audio_features,4AbdNwvnyUKTUqAJke3FrX,spotify:track:4AbdNwvnyUKTUqAJke3FrX,https://api.spotify.com/v1/tracks/4AbdNwvnyUKTUqAJke3FrX,https://api.spotify.com/v1/audio-analysis/4AbdNwvnyUKTUqAJke3FrX,271724,4
141,Murder Music (feat. Kabaka Pyramid & Ms. Dynamite) - SHY FX Remix,Chase & Status,Murder Music (feat. Kabaka Pyramid & Ms. Dynamite) [SHY FX Remix],2019-11-29,True,5meStWjDFJ5CHNeOabQ0rs,spotify:track:5meStWjDFJ5CHNeOabQ0rs,0.524,0.975,9,-4.106,0,0.155,0.0018,0.0198,0.0596,0.323,174.998,audio_features,5meStWjDFJ5CHNeOabQ0rs,spotify:track:5meStWjDFJ5CHNeOabQ0rs,https://api.spotify.com/v1/tracks/5meStWjDFJ5CHNeOabQ0rs,https://api.spotify.com/v1/audio-analysis/5meStWjDFJ5CHNeOabQ0rs,196893,4
142,Pressure,Toronto Is Broken,Pressure,2019-12-13,False,3tqCYMbrNJ2IBZn7DPjO6j,spotify:track:3tqCYMbrNJ2IBZn7DPjO6j,0.422,0.978,5,-1.337,0,0.0493,0.0116,0.000299,0.196,0.165,174.007,audio_features,3tqCYMbrNJ2IBZn7DPjO6j,spotify:track:3tqCYMbrNJ2IBZn7DPjO6j,https://api.spotify.com/v1/tracks/3tqCYMbrNJ2IBZn7DPjO6j,https://api.spotify.com/v1/audio-analysis/3tqCYMbrNJ2IBZn7DPjO6j,305000,4
143,Hold On,Matrix,Hold On [UKF10],2019-11-29,False,6KWmpXuoruc9l68pAEEYL6,spotify:track:6KWmpXuoruc9l68pAEEYL6,0.422,0.912,1,-4.098,1,0.0492,0.00333,0.402,0.157,0.125,173.9,audio_features,6KWmpXuoruc9l68pAEEYL6,spotify:track:6KWmpXuoruc9l68pAEEYL6,https://api.spotify.com/v1/tracks/6KWmpXuoruc9l68pAEEYL6,https://api.spotify.com/v1/audio-analysis/6KWmpXuoruc9l68pAEEYL6,234828,4
144,Break The Cycle,Grafix,Break The Cycle [UKF10],2019-10-04,False,7vYn9jp9esW41mIOSonVVx,spotify:track:7vYn9jp9esW41mIOSonVVx,0.464,0.944,7,-3.133,0,0.0567,0.00127,0.0907,0.224,0.0857,173.947,audio_features,7vYn9jp9esW41mIOSonVVx,spotify:track:7vYn9jp9esW41mIOSonVVx,https://api.spotify.com/v1/tracks/7vYn9jp9esW41mIOSonVVx,https://api.spotify.com/v1/audio-analysis/7vYn9jp9esW41mIOSonVVx,267622,4
145,Vibration,Document One,Vibration,2019-11-08,False,5rEgyMQ3ezQAHNhYGnTFto,spotify:track:5rEgyMQ3ezQAHNhYGnTFto,0.613,0.858,5,-4.962,1,0.0639,0.00559,0.703,0.565,0.2,174.106,audio_features,5rEgyMQ3ezQAHNhYGnTFto,spotify:track:5rEgyMQ3ezQAHNhYGnTFto,https://api.spotify.com/v1/tracks/5rEgyMQ3ezQAHNhYGnTFto,https://api.spotify.com/v1/audio-analysis/5rEgyMQ3ezQAHNhYGnTFto,297931,4
146,Sundown,Kanine,Sundown,2019-10-04,False,6sdvLVBHnuNjne2DS2IrJ9,spotify:track:6sdvLVBHnuNjne2DS2IrJ9,0.578,0.936,5,-1.838,0,0.0568,0.00592,0.0257,0.226,0.183,174.9,audio_features,6sdvLVBHnuNjne2DS2IrJ9,spotify:track:6sdvLVBHnuNjne2DS2IrJ9,https://api.spotify.com/v1/tracks/6sdvLVBHnuNjne2DS2IrJ9,https://api.spotify.com/v1/audio-analysis/6sdvLVBHnuNjne2DS2IrJ9,268800,4
147,Games,Mat Zo,Games [UKF10],2019-11-22,False,4qZkFcpbvgqs7LgGHRgmXa,spotify:track:4qZkFcpbvgqs7LgGHRgmXa,0.534,0.973,0,-2.452,1,0.0823,0.0088,0.423,0.111,0.347,171.968,audio_features,4qZkFcpbvgqs7LgGHRgmXa,spotify:track:4qZkFcpbvgqs7LgGHRgmXa,https://api.spotify.com/v1/tracks/4qZkFcpbvgqs7LgGHRgmXa,https://api.spotify.com/v1/audio-analysis/4qZkFcpbvgqs7LgGHRgmXa,360000,4
148,No Chance,Turno,No Chance,2019-10-11,False,6hd7Pul61lWMN95RITB5gB,spotify:track:6hd7Pul61lWMN95RITB5gB,0.53,0.966,0,-1.43,1,0.402,0.104,0.00967,0.203,0.131,173.986,audio_features,6hd7Pul61lWMN95RITB5gB,spotify:track:6hd7Pul61lWMN95RITB5gB,https://api.spotify.com/v1/tracks/6hd7Pul61lWMN95RITB5gB,https://api.spotify.com/v1/audio-analysis/6hd7Pul61lWMN95RITB5gB,315862,4
149,Even Though,Artificial Intelligence,The Series: Outtakes,2019-11-01,False,6E2RN84eMpRSJKU90lRMEm,spotify:track:6E2RN84eMpRSJKU90lRMEm,0.49,0.861,11,-6.2,0,0.0439,0.00949,0.107,0.197,0.117,86.984,audio_features,6E2RN84eMpRSJKU90lRMEm,spotify:track:6E2RN84eMpRSJKU90lRMEm,https://api.spotify.com/v1/tracks/6E2RN84eMpRSJKU90lRMEm,https://api.spotify.com/v1/audio-analysis/6E2RN84eMpRSJKU90lRMEm,297933,4
150,Wavey One,Bru-C,Wavey One,2019-11-08,False,3x2eS1JNi2fnteowAkP2Uw,spotify:track:3x2eS1JNi2fnteowAkP2Uw,0.598,0.932,2,-1.921,1,0.293,0.264,0.0,0.329,0.524,87.518,audio_features,3x2eS1JNi2fnteowAkP2Uw,spotify:track:3x2eS1JNi2fnteowAkP2Uw,https://api.spotify.com/v1/tracks/3x2eS1JNi2fnteowAkP2Uw,https://api.spotify.com/v1/audio-analysis/3x2eS1JNi2fnteowAkP2Uw,271500,4
151,Radical Sound,Black Barrel,Lock Stock / Radical Sound,2020-01-10,True,25qaPjMYlFc5C5gum3LM3x,spotify:track:25qaPjMYlFc5C5gum3LM3x,0.625,0.922,10,-4.249,0,0.0709,0.0121,0.364,0.323,0.281,173.972,audio_features,25qaPjMYlFc5C5gum3LM3x,spotify:track:25qaPjMYlFc5C5gum3LM3x,https://api.spotify.com/v1/tracks/25qaPjMYlFc5C5gum3LM3x,https://api.spotify.com/v1/audio-analysis/25qaPjMYlFc5C5gum3LM3x,312682,4
152,Into the Blue,DJ Marky,Into the Blue,2019-11-15,False,7tXsQW0VXHIuo9WVuGIC3X,spotify:track:7tXsQW0VXHIuo9WVuGIC3X,0.647,0.892,10,-6.755,0,0.0896,0.00232,0.863,0.0861,0.391,173.771,audio_features,7tXsQW0VXHIuo9WVuGIC3X,spotify:track:7tXsQW0VXHIuo9WVuGIC3X,https://api.spotify.com/v1/tracks/7tXsQW0VXHIuo9WVuGIC3X,https://api.spotify.com/v1/audio-analysis/7tXsQW0VXHIuo9WVuGIC3X,302166,4
153,Long Way Down,Technimatic,Long Way Down,2019-10-11,False,19wMTal8Jw4vxOLEJGeW3Z,spotify:track:19wMTal8Jw4vxOLEJGeW3Z,0.511,0.942,1,-3.663,1,0.303,0.00463,0.492,0.0648,0.236,174.006,audio_features,19wMTal8Jw4vxOLEJGeW3Z,spotify:track:19wMTal8Jw4vxOLEJGeW3Z,https://api.spotify.com/v1/tracks/19wMTal8Jw4vxOLEJGeW3Z,https://api.spotify.com/v1/audio-analysis/19wMTal8Jw4vxOLEJGeW3Z,335672,4
154,Borehole,Stompz,Foghorns On The Tyne,2019-11-28,False,4HCzkbCKXvVQvcokRNY5s1,spotify:track:4HCzkbCKXvVQvcokRNY5s1,0.589,0.812,0,-2.943,1,0.086,0.195,0.797,0.237,0.074,87.4,audio_features,4HCzkbCKXvVQvcokRNY5s1,spotify:track:4HCzkbCKXvVQvcokRNY5s1,https://api.spotify.com/v1/tracks/4HCzkbCKXvVQvcokRNY5s1,https://api.spotify.com/v1/audio-analysis/4HCzkbCKXvVQvcokRNY5s1,266057,4
155,Waveforms,Logistics,Waveforms,2019-09-13,False,7DJkK9rY3HG96yGgRBv172,spotify:track:7DJkK9rY3HG96yGgRBv172,0.479,0.934,10,-5.195,0,0.0516,0.0038,0.705,0.0856,0.266,173.97,audio_features,7DJkK9rY3HG96yGgRBv172,spotify:track:7DJkK9rY3HG96yGgRBv172,https://api.spotify.com/v1/tracks/7DJkK9rY3HG96yGgRBv172,https://api.spotify.com/v1/audio-analysis/7DJkK9rY3HG96yGgRBv172,242229,4
156,Snare The Blame,High Contrast,Snare The Blame,2019-12-06,False,5eNvZaESWaS4sfuVZCsIpA,spotify:track:5eNvZaESWaS4sfuVZCsIpA,0.586,0.737,4,-4.736,1,0.0467,1.58e-05,0.795,0.423,0.203,172.008,audio_features,5eNvZaESWaS4sfuVZCsIpA,spotify:track:5eNvZaESWaS4sfuVZCsIpA,https://api.spotify.com/v1/tracks/5eNvZaESWaS4sfuVZCsIpA,https://api.spotify.com/v1/audio-analysis/5eNvZaESWaS4sfuVZCsIpA,245383,4
157,Gravity,Metrik,Gravity,2019-09-20,False,3DEOsCKFcseZtobrpOH2J7,spotify:track:3DEOsCKFcseZtobrpOH2J7,0.414,0.925,5,-2.282,1,0.0363,0.000158,0.145,0.132,0.205,174.023,audio_features,3DEOsCKFcseZtobrpOH2J7,spotify:track:3DEOsCKFcseZtobrpOH2J7,https://api.spotify.com/v1/tracks/3DEOsCKFcseZtobrpOH2J7,https://api.spotify.com/v1/audio-analysis/3DEOsCKFcseZtobrpOH2J7,270340,4
158,Moon in Your Eyes,Serum,Moon in Your Eyes,2019-07-29,False,65OWzItOymRO8fvvOWByTs,spotify:track:65OWzItOymRO8fvvOWByTs,0.551,0.901,10,-1.302,0,0.079,0.00401,0.00308,0.201,0.123,176.049,audio_features,65OWzItOymRO8fvvOWByTs,spotify:track:65OWzItOymRO8fvvOWByTs,https://api.spotify.com/v1/tracks/65OWzItOymRO8fvvOWByTs,https://api.spotify.com/v1/audio-analysis/65OWzItOymRO8fvvOWByTs,339545,4
159,I Should Have Been There,Dawn Wall,I Should Have Been There,2019-12-06,False,0Na4LBfBWSf2pmiXzTUSBI,spotify:track:0Na4LBfBWSf2pmiXzTUSBI,0.574,0.754,6,-5.37,1,0.0493,0.00573,0.927,0.102,0.0546,174.039,audio_features,0Na4LBfBWSf2pmiXzTUSBI,spotify:track:0Na4LBfBWSf2pmiXzTUSBI,https://api.spotify.com/v1/tracks/0Na4LBfBWSf2pmiXzTUSBI,https://api.spotify.com/v1/audio-analysis/0Na4LBfBWSf2pmiXzTUSBI,269945,4
160,Halcyon,Noisia,Halcyon,2019-12-04,False,2QwrfFDkPDemgkF9zoiBZY,spotify:track:2QwrfFDkPDemgkF9zoiBZY,0.706,0.908,2,-1.138,1,0.102,0.00231,0.465,0.217,0.141,172.021,audio_features,2QwrfFDkPDemgkF9zoiBZY,spotify:track:2QwrfFDkPDemgkF9zoiBZY,https://api.spotify.com/v1/tracks/2QwrfFDkPDemgkF9zoiBZY,https://api.spotify.com/v1/audio-analysis/2QwrfFDkPDemgkF9zoiBZY,365581,4
161,Into The Night,The Prototypes,Into The Night [UKF10],2019-09-06,False,0XSZDREixJOyBOw35KNkLo,spotify:track:0XSZDREixJOyBOw35KNkLo,0.453,0.934,9,-2.283,0,0.0413,0.00502,0.0012,0.0996,0.045,172.003,audio_features,0XSZDREixJOyBOw35KNkLo,spotify:track:0XSZDREixJOyBOw35KNkLo,https://api.spotify.com/v1/tracks/0XSZDREixJOyBOw35KNkLo,https://api.spotify.com/v1/audio-analysis/0XSZDREixJOyBOw35KNkLo,260930,4
162,Far Fetched,DJ Hazard,Far Fetched,2019-11-29,False,3AmCXyxhE4dmvvk52WXngi,spotify:track:3AmCXyxhE4dmvvk52WXngi,0.703,0.969,0,-0.132,1,0.191,0.00174,0.719,0.122,0.456,176.0,audio_features,3AmCXyxhE4dmvvk52WXngi,spotify:track:3AmCXyxhE4dmvvk52WXngi,https://api.spotify.com/v1/tracks/3AmCXyxhE4dmvvk52WXngi,https://api.spotify.com/v1/audio-analysis/3AmCXyxhE4dmvvk52WXngi,243288,4
163,Aces High,Erbman,Aces High EP,2019-12-13,False,7nhVOaOePa1HJhwc3WpeUa,spotify:track:7nhVOaOePa1HJhwc3WpeUa,0.596,0.986,6,-3.451,0,0.109,0.000973,0.911,0.155,0.534,175.044,audio_features,7nhVOaOePa1HJhwc3WpeUa,spotify:track:7nhVOaOePa1HJhwc3WpeUa,https://api.spotify.com/v1/tracks/7nhVOaOePa1HJhwc3WpeUa,https://api.spotify.com/v1/audio-analysis/7nhVOaOePa1HJhwc3WpeUa,308563,4
164,4 No Reason,Watch the Ride,4 No Reason,2019-10-18,False,5fim2mvIHokPL6taXRvDXV,spotify:track:5fim2mvIHokPL6taXRvDXV,0.437,0.822,2,-4.789,1,0.0469,0.000276,0.00288,0.363,0.164,128.655,audio_features,5fim2mvIHokPL6taXRvDXV,spotify:track:5fim2mvIHokPL6taXRvDXV,https://api.spotify.com/v1/tracks/5fim2mvIHokPL6taXRvDXV,https://api.spotify.com/v1/audio-analysis/5fim2mvIHokPL6taXRvDXV,207931,3
165,Pressure,Showdown,"RAM Rave, Pt. 1",2019-10-11,False,0af0moLwEIXDkcUYfzoSLO,spotify:track:0af0moLwEIXDkcUYfzoSLO,0.511,0.94,6,-4.145,0,0.041,9.03e-05,0.813,0.326,0.236,174.029,audio_features,0af0moLwEIXDkcUYfzoSLO,spotify:track:0af0moLwEIXDkcUYfzoSLO,https://api.spotify.com/v1/tracks/0af0moLwEIXDkcUYfzoSLO,https://api.spotify.com/v1/audio-analysis/0af0moLwEIXDkcUYfzoSLO,260669,4
166,More,Killer Hertz,More,2019-08-19,False,08ehU9pK3XiSf3W0mGlPeB,spotify:track:08ehU9pK3XiSf3W0mGlPeB,0.579,0.84,0,-4.227,1,0.0568,0.00882,0.0,0.12,0.175,86.972,audio_features,08ehU9pK3XiSf3W0mGlPeB,spotify:track:08ehU9pK3XiSf3W0mGlPeB,https://api.spotify.com/v1/tracks/08ehU9pK3XiSf3W0mGlPeB,https://api.spotify.com/v1/audio-analysis/08ehU9pK3XiSf3W0mGlPeB,202319,4
167,Higher Love - Particle Remix,Hybrid Minds,Higher Love (Particle Remix),2019-08-30,False,2vdVvgM2QRmbR4M4iQnTeG,spotify:track:2vdVvgM2QRmbR4M4iQnTeG,0.599,0.841,4,-3.84,0,0.152,0.0377,0.013,0.109,0.122,174.004,audio_features,2vdVvgM2QRmbR4M4iQnTeG,spotify:track:2vdVvgM2QRmbR4M4iQnTeG,https://api.spotify.com/v1/tracks/2vdVvgM2QRmbR4M4iQnTeG,https://api.spotify.com/v1/audio-analysis/2vdVvgM2QRmbR4M4iQnTeG,281479,4
168,Believe,Harry Shotta,Year of the Lyricist,2019-10-04,False,7GbXQAg6L3I4L6lSsQyeJ5,spotify:track:7GbXQAg6L3I4L6lSsQyeJ5,0.688,0.844,11,-1.51,0,0.0515,0.231,0.0,0.207,0.0591,87.484,audio_features,7GbXQAg6L3I4L6lSsQyeJ5,spotify:track:7GbXQAg6L3I4L6lSsQyeJ5,https://api.spotify.com/v1/tracks/7GbXQAg6L3I4L6lSsQyeJ5,https://api.spotify.com/v1/audio-analysis/7GbXQAg6L3I4L6lSsQyeJ5,226286,4
169,Everytime,Maduk,Everytime,2019-09-20,False,5dFbZDu5NojxLxtWy5I0e0,spotify:track:5dFbZDu5NojxLxtWy5I0e0,0.497,0.89,7,-3.514,0,0.0356,0.00532,0.000139,0.0951,0.225,174.974,audio_features,5dFbZDu5NojxLxtWy5I0e0,spotify:track:5dFbZDu5NojxLxtWy5I0e0,https://api.spotify.com/v1/tracks/5dFbZDu5NojxLxtWy5I0e0,https://api.spotify.com/v1/audio-analysis/5dFbZDu5NojxLxtWy5I0e0,227614,4
170,Coming Back,Satl,Things We Can't See,2019-12-13,False,5mG9fDwgBlZmFoyOP6dDSE,spotify:track:5mG9fDwgBlZmFoyOP6dDSE,0.471,0.687,0,-7.981,0,0.044,0.0155,0.841,0.0848,0.172,174.021,audio_features,5mG9fDwgBlZmFoyOP6dDSE,spotify:track:5mG9fDwgBlZmFoyOP6dDSE,https://api.spotify.com/v1/tracks/5mG9fDwgBlZmFoyOP6dDSE,https://api.spotify.com/v1/audio-analysis/5mG9fDwgBlZmFoyOP6dDSE,275920,4
171,Running in the Dark,Pola & Bryson,Pacific - EP,2019-09-20,False,6iUOmFKjYHIWxDw4F1KYWt,spotify:track:6iUOmFKjYHIWxDw4F1KYWt,0.438,0.875,6,-4.696,0,0.058,0.00292,0.176,0.0971,0.0384,133.059,audio_features,6iUOmFKjYHIWxDw4F1KYWt,spotify:track:6iUOmFKjYHIWxDw4F1KYWt,https://api.spotify.com/v1/tracks/6iUOmFKjYHIWxDw4F1KYWt,https://api.spotify.com/v1/audio-analysis/6iUOmFKjYHIWxDw4F1KYWt,305202,3
172,All I Want,Cyantific,All I Want,2019-09-16,False,0RpsN5i29wzKUXUBRX0AVO,spotify:track:0RpsN5i29wzKUXUBRX0AVO,0.298,0.989,5,-2.566,0,0.048,0.000363,0.468,0.294,0.0395,173.995,audio_features,0RpsN5i29wzKUXUBRX0AVO,spotify:track:0RpsN5i29wzKUXUBRX0AVO,https://api.spotify.com/v1/tracks/0RpsN5i29wzKUXUBRX0AVO,https://api.spotify.com/v1/audio-analysis/0RpsN5i29wzKUXUBRX0AVO,277241,4
173,ENERGY,A.M.C,ENERGY,2019-09-27,False,2pZprjxQelzWbtDYwdMA5E,spotify:track:2pZprjxQelzWbtDYwdMA5E,0.535,0.987,1,-1.956,1,0.224,0.000164,0.683,0.26,0.195,174.15,audio_features,2pZprjxQelzWbtDYwdMA5E,spotify:track:2pZprjxQelzWbtDYwdMA5E,https://api.spotify.com/v1/tracks/2pZprjxQelzWbtDYwdMA5E,https://api.spotify.com/v1/audio-analysis/2pZprjxQelzWbtDYwdMA5E,344770,4
174,No Code,Anile,No Code,2019-10-11,False,7INoD6pv08SoOcGofuzTRR,spotify:track:7INoD6pv08SoOcGofuzTRR,0.485,0.935,1,-4.186,1,0.0525,0.000143,0.812,0.0552,0.461,87.004,audio_features,7INoD6pv08SoOcGofuzTRR,spotify:track:7INoD6pv08SoOcGofuzTRR,https://api.spotify.com/v1/tracks/7INoD6pv08SoOcGofuzTRR,https://api.spotify.com/v1/audio-analysis/7INoD6pv08SoOcGofuzTRR,404596,4
175,Chit Chat,Trex,Chit Chat / Dub Pirates (Covert Garden Remix),2019-10-10,False,0GdLf99zPk5JExDib1gvCs,spotify:track:0GdLf99zPk5JExDib1gvCs,0.737,0.95,8,-3.316,0,0.122,0.0327,0.742,0.672,0.593,87.012,audio_features,0GdLf99zPk5JExDib1gvCs,spotify:track:0GdLf99zPk5JExDib1gvCs,https://api.spotify.com/v1/tracks/0GdLf99zPk5JExDib1gvCs,https://api.spotify.com/v1/audio-analysis/0GdLf99zPk5JExDib1gvCs,268965,4
176,Vossi Bop,Stormzy,Heavy Is The Head,2019-12-13,True,5DXKtoZLm31msT7tNGNHLG,spotify:track:5DXKtoZLm31msT7tNGNHLG,0.682,0.653,8,-6.062,1,0.339,0.13,0.00116,0.129,0.428,188.115,audio_features,5DXKtoZLm31msT7tNGNHLG,spotify:track:5DXKtoZLm31msT7tNGNHLG,https://api.spotify.com/v1/tracks/5DXKtoZLm31msT7tNGNHLG,https://api.spotify.com/v1/audio-analysis/5DXKtoZLm31msT7tNGNHLG,196267,4
177,Someone You Loved,Lewis Capaldi,Divinely Uninspired To A Hellish Extent,2019-05-17,False,7qEHsqek33rTcFNT9PFqLf,spotify:track:7qEHsqek33rTcFNT9PFqLf,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,audio_features,7qEHsqek33rTcFNT9PFqLf,spotify:track:7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf,https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf,182161,4
178,Don't Call Me Up,Mabel,Ivy To Roses (Mixtape),2019-01-18,False,5WHTFyqSii0lmT9R21abT8,spotify:track:5WHTFyqSii0lmT9R21abT8,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,audio_features,5WHTFyqSii0lmT9R21abT8,spotify:track:5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,178480,4
179,Hypersonic Missiles,Sam Fender,Hypersonic Missiles,2019-09-13,False,6CltzquypraYIlWFp48m1O,spotify:track:6CltzquypraYIlWFp48m1O,0.551,0.814,4,-3.683,1,0.0425,0.00089,1.16e-06,0.18,0.469,130.971,audio_features,6CltzquypraYIlWFp48m1O,spotify:track:6CltzquypraYIlWFp48m1O,https://api.spotify.com/v1/tracks/6CltzquypraYIlWFp48m1O,https://api.spotify.com/v1/audio-analysis/6CltzquypraYIlWFp48m1O,237987,4
180,Location (feat. Burna Boy),Dave,PSYCHODRAMA,2019-03-08,True,3z4CGd63tpUn9a6oQSG0CI,spotify:track:3z4CGd63tpUn9a6oQSG0CI,0.812,0.496,9,-5.969,0,0.297,0.271,0.0,0.0955,0.55,109.979,audio_features,3z4CGd63tpUn9a6oQSG0CI,spotify:track:3z4CGd63tpUn9a6oQSG0CI,https://api.spotify.com/v1/tracks/3z4CGd63tpUn9a6oQSG0CI,https://api.spotify.com/v1/audio-analysis/3z4CGd63tpUn9a6oQSG0CI,241293,4
181,Watermelon Sugar,Harry Styles,Fine Line,2019-12-13,False,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,audio_features,6UelLqGlWMcVH1E5c4H7lY,spotify:track:6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000,4
